Address,Amount (DUST)
0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441,0.950962165711436
0x83b5e577e572281f8ff664589b6518703dfcd8bd,6.954544542812509
0x100c3bf43808308034392efcecd3294db56ab2c9,6.023856300555765
0x7edb74a70adcaac6b739b5610ea311d44c628015,16.652952274515584
0x96da1845de6caa28c6037c9e6d18bd36ca9cc063,1.1788731598223046
0x09de870b2a13e6204df275dd784431d79feda57f,7.407641069476488
0xc649fca6524014433aeeb926f26dddf984216322,5.804525118782738
0xeb007536e59a2d5009589ec28a13ea2bed90f312,18.509267066910365
0x8362cb1c821b83ca0026099a4918668a4a52a504,4.233403381748592
0xa5910df0ea874ae66ededef0dc2bf2dd0aac3304,2.9633823672240145
0x75ddfa467a515e0fff27ce35af3cfd9091d857c4,8.047218042234586
0xcba72b232baa38696ef4b64446eab0d7af2c0783,70.09776710050747
0xa0ca59432070ac47a35bb203937caab3b7256a7a,76.97316996422815
0x24d24658146db5b3fc5f5512f146ad4c57aa9eae,8.106588976697735
0xaaa488eb314d3e009fd4cfce2d0a94d3226eddd7,21.009588412826993
0xbf24def75d022f0049463c4a7f5484b223678269,2.773491934828283
0x644a40cc841d64d13e2dab3b053fd83194f86e03,3.423991871426712
0x382cab376440f92d4943f8b47dd45645cf98be0c,1.4691352952853933
0xb3a07d84b00aeaa79a2bac3cd196ab8a39a0c4e2,4.524690005111034
0xa0c35b4ccf7c53ba44b3784fdb7e2c5528cf306f,18.55688476798628
0x22f6edb55790b0fe841c5ba9aa30792ebcb55863,30.232864937443555
0x365595ab460cb664c77d4e038c9051f09d781065,8.528774889110668
0xe82c31573c9a3e14d8de383a3df4b53c0ac0ba11,9.38786407335117
0x14fe925d2be52cac972ae65e1ec48f33d205cffa,7.354891691587375
0x1c9dbe29e81614a3ddee7709117e53cb5ba6e9b8,3.8442189963285682
0x0ae2b017fea73623942698084c6a5339ed204281,17.65995817811703
0x5e7c21defe711bcd5cea1b267d2e87f7913d510f,43.53583231206122
0xa14aea49fd40d0a92b1cae8497d02b33a07dd872,699.0842828258454
0x7b397da5bd525aafc131107d47836304d65e446d,13.57312257104872
0x52c1493b12758f06d069011db972e52a6440997e,18.536980478146045
0xf679a24bbf27c79db5148a4908488fa01ed51625,4.055333820728093
0x99e9fae2844d22f16a7d564b6b50c0b407840bdf,84.17738418507578
0xdd9362401d71d59a22d2fe22793ca8cbe73b6f56,4.232145787845418
0x12897bcabbdb34a9761562c59eab49b22b59e8b7,4.232145787845418
0x3ae7783b7fa466e2c9197e60c05c84d6683cbc53,49.752517517264835
0xa2eae2a749103c5631d5525d136ec7b956dd7c85,31.045454225092506
0x7926dc1d038ef93051e389255b45da0898978a55,7.322992283535212
0x541ffd67537185cb4abc2b028795c2bf4ac6c45f,7.92197831503148
0xeb4acd1813d6b94d6c998686558e26e3083e1250,18.69881471208171
0xe2c1a36f6d39f3d1698078e6579fcabb779b5a32,1.948566146369686
0x066a2edcc0b7278a2cf5bf2a040b4a54a41a9550,3.5228067767009934
0xaa0e2cdf0932eb8983a1f22fea77c00a3f5e393f,1.0935709161100537
0x44b83814a4ec968a57046e0edd8cd7463b04b48c,3.321999060173342
0xffb35303a8f46f8470ce50d0f490b95b09f8cad2,4.4049575995898245
0x5501e91ece6370be413d677cdb18de7fceae3bf9,14.781604146483806
0x8fc9b75c2220bf819cd51a234e74754f972da748,55.68150388109394
0xd80d57e2d1cbf09b14626ec3974f12c1952917c8,20.17074428315441
0x5fafd9623f73347abbabc39afde1c5e74ef7ca77,18.119026004956314
0x91aa8b3338672c66c77b91564befc831c6289ab0,41.83335621588102
0x0057e2e3f39928de3aeceeba93c7a88fbe615768,11.582724454737509
0x0f6817476f9040f60115547a8514b7419cff1909,12.63070761828931
0xd332f90e9eedaee3af94e8f3f71c3e4f2fdbee36,3.0992471570710265
0x1220c5b1df7aad8066200fb83fd135d654b027ba,10.460908815629876
0xd56936ed720550ac0e0008e6b928884b7a3d82cd,30.089302787738692
0x5f2b5a5454e04ad2394b2add2f176f7ccc22cce9,105.63946384928235
0x8c702a9a6e0cd14a53251c630743c4f5327edde8,2.228106651373783
0x6f601d5cd1dcfad17b58275f29d87a475e2b35b9,1.1870644652193687
0xbf62319147a6fb8dcb9bd907b890195be6929222,5.994675549357812
0x72590225705ef2c84579720f97cc0d7f54b8bbd2,7.058492835512542
0xd77900479ef30963f4b5aa7d752b15795192ee15,216.07852577298502
0xb0a9425d6c9a48271f6b68013fba6297ab43ce1b,292.73547124547673
0x73998ab59b053a0eb5443f8a4ea015412d55ce4a,3.7355348604231757
0x348dc3c02f16312c370841caed62554a023d9876,1.8283414211872777
0x726f8e6ad4bf8cdff645fd3f8682ac3a00f683d1,19.791055726497202
0xb2e7a83d07fc42d6fdb29d789f96a701a64bdb92,1.3386148897025238
0x8b65ff74d2f1d9b31d647c7719895e50deeeda69,11.40354099669125
0xeff19f1fb4659780f0970db382f859cb50f41b78,5.026179054046178
0x3bdb74a064f4f1d2e2958af8550d57ce1f9e8eea,17.294308835931364
0xe3a40e7290b422775a10154d7818186dd0666cbd,8.695841979322086
0xabd7c850d8b29cf4c75b40c5e6cc8328208c3430,2.1460023191346513
0xcca61073f1c6bb9331c45c4f7c8887fece59a90c,8.533987429804721
0x1969ec8211777b96ab5e23a598c56138ca9caa10,3.9133219123079463
0x354640486e3e8e9f151158197e4667daa2ad0bdc,2.8546726887873195
0x317385af8a14d929a86e6b4448b579c624747769,1.445613988497731
0xd74aec3555965b70204a2f07f5626509fd2134d7,0.9176217123766405
0x83e874e6314cddb543fe5fe500ebb05d5b7cf183,1.0558038715825269
0x71af436ef0e586645fba6626a8db1dd2c0296428,0.38449987743727965
0x60327474805563755242df32eaf00e0c48168782,0.38449987743727965
0x0617d8b4509d856bcfd0870b1bb27c8f68e1d536,0.7402855875970697
0x38c3a126385d50418b6b8ef5230db47ad1cb1534,0.6460204673263216
0xc9c1d2eefc6f646067a0097913fd687d58baa535,0.8592624223468653
0x70b31eb52667550f809eaf27640be26a1c1a5969,1.0289599481742455
0x54a9710fae568d606306b99ae638c896f688e80b,1.2305464069647738
0x050645f3112565ad3cb03280c4b523edce317a4f,0.40593334537074327
0xd076ce23751737346f7640064073a0f59c7bd65b,0.1643969815272343
0x045aa3b8068d1b2e436cb0fd2410d6d3b7c0775f,1.9328144087407773
0x6c64f87af61b0d100ccfacb0c719e5d5d2833cd4,74.33044943677018
0x4953b5f3980f0fe8584f84c9a1ad93013ebe29c6,23.103430012072117
0xb26d9424f0f435c8b10ed478af36da8ca7d5b095,6.30093545783785
0x9867613aad19a300ae778f3f6437676ee040524d,7.772785783122921
0x3959b8ab3adaa82f7b4910a856472ae7e48bc4f8,7.772785783122921
0x35a75f6ff2d6b91a76f5dadc4019251774bf6802,1062.3740104684784
0x8cd704f7c8d94ffcc486a015de7006ad4ace4cfc,7.733373617232972
0xafaaefad7c0ea3c81cb7062bbd9123988badf498,0.35356992139286797
0x1cd6a27ad851146b43b952c405f09a637a164018,5.507640852364127
0x4b91e2ae334566f1ea703d26cb4ff62db6d722bb,0.29736681662922393
0x8806d2ed87398bee00bb044c882406ba8ead0d5a,3.3282590890223758
0xf28a2969133775498c35610c5291a1beae211595,0.008286773549369613
0x3f3a2cc56fc928712bc800e82b5ae3179ce550e2,2.7945219947294713
0x327b6fe69e64bac40ee53d2acfa1f2a3cd355e8e,2.7230687256031514
0x59b9fac77b64dcc0006207a2a41d90d96b3bc301,13.833821157001708
0x7bec9b11420982cc1c2cc5d4bc2737f14de7cbd6,8.52580205618571
0x32836ecbed688049607d1d3a2b3f987f0cf7be5e,7.1936454849066935
0x1d79934830d29a9c8c3cbb1866847859fd4e40a3,5.864108280810617
0x1c9926d45d05edf174a48e676511e217790a5709,5.864108280810617
0x3343d014c90e46d931d755e04fbc2b87b17316d0,5.864108280810617
0x7aeeff392d9a244d06f8a119b755999f6fc02f5f,5.864108280810617
0x7e6eec33dfb0461f66e7acd055e9b562dd15a068,5.864108280810617
0xb59612576a94ab594393669aba1e0be1f9fc3059,5.864108280810617
0x13dda63c28bb95fe9822fea43ad5feaa966636a9,1.230625973446985
0x01b3d5ab3d85309c0f087fca653026f42bfeb177,4.6904428099170286
0xf3b45f1e3e032d2ed1efab6818b3c4fe280999fa,33.82198343901065
0x9e48057d1bd9f18eef50bc9ecd72087ba5e2625f,18.880057622974512
0xaef4842a2c6f44ed2d8c4bff94451126d79a065e,13.253538812289328
0x87d63b96ca7695775fdde18ade27480143f9dfa0,3.051803181534939
0x7ff4f8fe1dbbba8dc27103359bf96e97a4d44114,2.0567985493325907
0xf941e7ea9e7e30673a01c50683c0e0255388640f,2.0567985493325907
0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,8.552159438464061
0xe914d484e321efa71c3fb73fb8a897b1877ec3a5,2.2469794895822393
0x235307cd9a152d06dc6bf9d665084cba109653e6,2.848219507783091
0x5995fcff23f84bbb21a922658cfdcb366cf204e9,1.828348059229441
0xf2db638eb69d2eeccb3583e60972ad52861c11a1,1.828348059229441
0x2ae650fb8f463bac26699a6b4744e5cda229fa68,1.828348059229441
0x3fa0817839e94b4f851b84bcdd67866b333f78fa,1.828348059229441
0x9ad436b7bb3b3818e966144bfc598c260c8de7c8,1.828348059229441
0xdfcd56f5da2920f2bc2f3c110ba4c960c4a450f1,1.3993228244521057
0xda24ee2c4b4b1ea69de3aa9c820438c7069d7d83,11.404223940099795
0x35524a1a02d6c89c8fcead21644cb61b032bd3de,0.8259936287117133
0xd964e4286c947fb147255f94cd23e148251c9750,4.931410317161039
0xa8ebe6dcda66bb74a8db994554d2ad277cb54ada,4.3679601995974355
0x7663697900dd93a6d4722bc150d8e3a03c7b4866,13.684709531986085
0xd7f65ee326c40e2137f0c9de04fc1138bfe5aacd,3.123297710296219
0x9a0fbb0b61e52bb1d4f861995bf3590083261127,6.68109576052467
0xa297a06221ab3c846354e7fb1b37eb5da06bda21,0.010079502577991176
0x591b0af7a233c5c349af9930532d25a72f27b59e,3.4158929308452692
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,0.9167785140295762
0x699a84086c305a05b464a8fc208a486e306c53ea,5.537238045362052
0xfeb586a03b594d09b183d4552ae2384a9a5835db,7.07489587835731
0x134372af731932277b38e91ecde002110636bf1a,17.98821312068389
0x19260b4fe5eeb32744e3d6663cd75c1eb81fcf64,7.15060218841303
0xbfb5458071867bc00985bc6c13ee400327ac5f97,73.36496175232921
0x663347dc3ba3ae864f9c525a39292a69450ef5ac,13.971448220082578
0xfb43aeb363b1f638b643d6050e99cee2c0b4d7a1,17.087620411136868
0xc1b3cfa09ab8b37688e284c4fb03543f623f4923,481.15160290237407
0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d,3616.718875985896
0xb8effe4cd13b9b269aba6be8920fd235a555bca2,886.0914589186025
